Horas_Estudio,Asistencia,Involucración_Padres,Acceso_Recursos,Actividades_Extraescolares,Horas_Sueño,Puntuación_Anterior,Nivel_Motivación,Acceso_Internet,Tutorías,Ingreso_Familiar,Calidad_Profesorado,Tipo_Centro,Influencia_Compañeros,Actividad_Física,Problemas_Aprendizaje,Nivel_Educación_Padres,Distancia_Vivienda,Género,Puntuación,Niveles_Rendimiento,Niveles_Previos_Rto
22,81,Alto,Medio,No,7,87,Bajo,Sí,0,Bajo,Medio,Público,Neutral,2,No,Instituto,Cercana,Mujer,67,2,4
23,76,Bajo,Medio,Sí,6,98,Medio,Sí,1,Bajo,Alto,Público,Neutral,3,No,Universidad,Moderada,Hombre,67,2,5
11,71,Bajo,Medio,Sí,8,55,Medio,Sí,1,Bajo,Medio,Público,Negativa,3,No,Universidad,Cercana,Mujer,87,4,1
25,65,Alto,Alto,Sí,4,76,Alto,Sí,1,Alto,Medio,Privado,Neutral,1,No,Instituto,Moderada,Mujer,67,2,3
24,93,Alto,Medio,Sí,8,51,Alto,Sí,4,Medio,Medio,Privado,Positiva,2,Sí,Instituto,Cercana,Hombre,72,2,1
14,100,Medio,Bajo,Sí,8,91,Alto,Sí,0,Bajo,Alto,Público,Neutral,3,No,Instituto,Cercana,Mujer,69,2,5
19,73,Medio,Medio,Sí,6,64,Bajo,Sí,1,Alto,Medio,Público,Positiva,3,No,Universidad,Moderada,Mujer,65,2,2
20,75,Alto,Medio,Sí,7,67,Bajo,Sí,1,Bajo,Medio,Privado,Positiva,4,No,Instituto,Cercana,Mujer,66,2,2
19,85,Alto,Alto,No,6,84,Bajo,Sí,3,Medio,Medio,Privado,Negativa,3,No,Postgrado,Cercana,Hombre,70,2,4
22,89,Alto,Alto,Sí,8,89,Medio,Sí,0,Medio,Medio,Privado,Neutral,3,No,Instituto,Moderada,Hombre,71,2,4
29,76,Medio,Alto,Sí,8,70,Bajo,No,1,Bajo,Bajo,Público,Neutral,4,No,Universidad,Moderada,Mujer,67,2,2
26,96,Alto,Medio,No,5,83,Medio,Sí,0,Medio,Alto,Público,Positiva,2,No,Instituto,Lejana,Hombre,72,2,4
12,82,Bajo,Medio,No,5,98,Medio,Sí,0,Bajo,Alto,Público,Neutral,1,No,Instituto,Moderada,Hombre,63,1,5
24,78,Alto,Bajo,Sí,9,94,Bajo,Sí,0,Bajo,Alto,Público,Neutral,4,No,Instituto,Moderada,Mujer,67,2,5
28,86,Bajo,Medio,No,10,85,Medio,Sí,6,Bajo,Alto,Público,Neutral,2,No,Instituto,Cercana,Hombre,72,2,4
22,98,Medio,Medio,No,8,97,Bajo,Sí,1,Alto,Medio,Privado,Positiva,1,Sí,Postgrado,Cercana,Mujer,72,2,5
27,92,Medio,Medio,No,8,94,Medio,No,1,Bajo,Medio,Privado,Negativa,4,No,Universidad,Cercana,Mujer,70,2,5
32,62,Alto,Medio,No,7,86,Bajo,Sí,0,Bajo,Medio,Público,Positiva,2,No,Instituto,Cercana,Mujer,67,2,4
26,73,Medio,Medio,No,7,96,Alto,Sí,0,Medio,Alto,Privado,Neutral,3,No,Instituto,Cercana,Mujer,68,2,5
21,79,Bajo,Medio,Sí,8,91,Alto,Sí,1,Bajo,Medio,Público,Positiva,3,No,Instituto,Moderada,Hombre,67,2,5
26,73,Alto,Alto,No,7,75,Bajo,Sí,3,Bajo,Medio,Público,Positiva,5,No,Universidad,Cercana,Hombre,70,2,3
21,88,Medio,Bajo,No,9,75,Alto,No,1,Medio,Alto,Privado,Neutral,2,No,Postgrado,Moderada,Mujer,67,2,3
20,93,Medio,Medio,Sí,7,50,Medio,Sí,1,Alto,Alto,Público,Positiva,4,No,Universidad,Cercana,Hombre,71,2,1
18,89,Alto,Bajo,Sí,7,52,Medio,Sí,1,Alto,Alto,Público,Positiva,3,No,Postgrado,Cercana,Mujer,69,2,1
29,100,Medio,Medio,Sí,7,87,Medio,No,3,Bajo,Medio,Público,Negativa,5,No,Universidad,Cercana,Mujer,74,3,4
15,71,Alto,Bajo,No,7,78,Medio,Sí,0,Medio,Medio,Privado,Positiva,3,No,Instituto,Cercana,Hombre,63,1,3
29,95,Medio,Bajo,Sí,9,88,Medio,Sí,0,Medio,Alto,Público,Neutral,2,No,Instituto,Cercana,Mujer,72,2,4
23,91,Alto,Bajo,Sí,7,97,Bajo,Sí,2,Bajo,Medio,Público,Neutral,3,No,Universidad,Moderada,Hombre,71,2,5
12,74,Alto,Medio,No,7,73,Medio,Sí,1,Bajo,Medio,Público,Neutral,5,No,Instituto,Cercana,Hombre,64,1,3
22,89,Medio,Medio,Sí,7,54,Medio,Sí,1,Alto,Medio,Público,Positiva,3,No,Instituto,Cercana,Mujer,69,2,1
7,64,Alto,Alto,No,6,81,Medio,Sí,2,Bajo,Bajo,Privado,Positiva,3,No,Postgrado,Moderada,Mujer,62,1,4
24,92,Medio,Medio,Sí,5,55,Medio,No,1,Medio,Medio,Público,Neutral,4,No,Universidad,Cercana,Hombre,69,2,1
25,81,Alto,Bajo,Sí,9,81,Bajo,Sí,2,Bajo,Medio,Público,Neutral,3,No,Instituto,Cercana,Hombre,68,2,4
16,72,Alto,Medio,Sí,9,76,Alto,Sí,6,Bajo,Bajo,Público,Negativa,3,No,Instituto,Cercana,Hombre,67,2,3
21,86,Medio,Medio,Sí,9,86,Alto,Sí,2,Medio,Medio,Público,Neutral,3,No,Postgrado,Cercana,Hombre,71,2,4
32,86,Medio,Medio,Sí,5,68,Bajo,Sí,1,Medio,Medio,Público,Negativa,4,No,Instituto,Moderada,Hombre,70,2,2
17,68,Alto,Medio,No,9,57,Medio,Sí,2,Medio,Bajo,Público,Neutral,3,No,Instituto,Moderada,Hombre,63,1,1
14,61,Bajo,Alto,No,10,62,Medio,Sí,0,Alto,Medio,Público,Negativa,4,No,Universidad,Moderada,Mujer,60,1,2
29,77,Medio,Medio,No,9,84,Medio,Sí,0,Bajo,Alto,Público,Neutral,3,No,Universidad,Cercana,Mujer,69,2,4
32,83,Medio,Medio,Sí,9,74,Medio,Sí,3,Bajo,Medio,Público,Neutral,3,No,Universidad,Moderada,Hombre,71,2,3
20,95,Bajo,Bajo,Sí,8,77,Medio,Sí,1,Alto,Alto,Público,Positiva,2,No,Instituto,Cercana,Hombre,69,2,3
26,97,Alto,Bajo,Sí,6,66,Medio,Sí,2,Medio,Medio,Público,Positiva,1,No,Universidad,Cercana,Mujer,73,2,2
28,81,Medio,Alto,Sí,8,92,Medio,Sí,1,Alto,Medio,Público,Positiva,3,No,Universidad,Cercana,Mujer,73,2,5
16,90,Medio,Medio,No,5,100,Medio,Sí,1,Bajo,Medio,Público,Positiva,3,No,Instituto,Moderada,Mujer,68,2,5
17,78,Alto,Medio,Sí,6,66,Medio,Sí,2,Bajo,Medio,Público,Positiva,4,No,Universidad,Moderada,Hombre,67,2,2
27,90,Medio,Alto,No,7,86,Alto,Sí,2,Medio,Medio,Público,Positiva,3,No,Universidad,Moderada,Hombre,74,3,4
30,68,Medio,Alto,No,7,59,Medio,Sí,3,Bajo,Medio,Público,Positiva,3,No,Universidad,Moderada,Hombre,68,2,1
23,75,Alto,Medio,No,8,87,Bajo,Sí,1,Medio,Alto,Público,Positiva,2,No,Universidad,Cercana,Mujer,69,2,4
15,85,Alto,Medio,No,4,72,Medio,Sí,4,Bajo,Alto,Privado,Neutral,4,No,Universidad,Cercana,Hombre,69,2,3
32,61,Alto,Alto,Sí,7,80,Medio,Sí,0,Bajo,Medio,Público,Positiva,4,Sí,Universidad,Moderada,Mujer,68,2,4
17,89,Bajo,Alto,No,8,62,Medio,Sí,1,Bajo,Alto,Público,Positiva,1,No,Instituto,Moderada,Hombre,66,2,2
18,93,Bajo,Bajo,Sí,8,93,Medio,Sí,3,Bajo,Alto,Público,Negativa,3,No,Postgrado,Moderada,Hombre,69,2,5
22,76,Medio,Medio,Sí,8,59,Medio,Sí,1,Bajo,Medio,Público,Positiva,2,No,Universidad,Cercana,Mujer,66,2,1
29,78,Bajo,Medio,Sí,7,96,Alto,Sí,5,Bajo,Medio,Público,Positiva,4,No,Universidad,Moderada,Hombre,72,2,5
25,94,Medio,Bajo,Sí,6,53,Bajo,Sí,1,Medio,Medio,Público,Negativa,3,No,Instituto,Cercana,Mujer,69,2,1
22,91,Medio,Medio,Sí,8,64,Medio,Sí,1,Bajo,Alto,Público,Positiva,3,Sí,Instituto,Moderada,Hombre,68,2,2
23,72,Medio,Medio,Sí,7,78,Medio,Sí,1,Bajo,Medio,Privado,Neutral,3,No,Instituto,Cercana,Hombre,66,2,3
20,73,Medio,Bajo,Sí,8,93,Alto,Sí,1,Bajo,Alto,Público,Negativa,4,No,Instituto,Lejana,Hombre,65,2,5
23,87,Medio,Medio,No,8,79,Alto,Sí,2,Bajo,Alto,Público,Neutral,2,No,Postgrado,Cercana,Hombre,71,2,3
5,83,Medio,Medio,Sí,7,61,Medio,Sí,2,Bajo,Medio,Público,Negativa,4,No,Instituto,Moderada,Hombre,61,1,2
18,66,Bajo,Medio,Sí,6,93,Medio,Sí,1,Bajo,Medio,Público,Neutral,3,Sí,Universidad,Cercana,Mujer,63,1,5
21,72,Medio,Alto,Sí,9,80,Bajo,Sí,1,Medio,Medio,Público,Neutral,3,No,Instituto,Cercana,Mujer,66,2,4
13,96,Medio,Alto,No,8,62,Medio,Sí,0,Alto,Medio,Privado,Neutral,2,No,Postgrado,Cercana,Hombre,69,2,2
22,88,Alto,Alto,Sí,10,78,Medio,Sí,0,Medio,Alto,Privado,Positiva,2,No,Instituto,Moderada,Hombre,71,2,3
19,99,Alto,Medio,Sí,8,84,Alto,Sí,0,Alto,Medio,Público,Positiva,4,No,Instituto,Cercana,Mujer,73,2,4
31,91,Alto,Medio,Sí,8,84,Bajo,Sí,2,Bajo,Medio,Público,Negativa,2,No,Instituto,Cercana,Hombre,72,2,4
29,98,Medio,Alto,No,5,86,Bajo,Sí,2,Medio,Medio,Privado,Negativa,4,No,Instituto,Lejana,Hombre,73,2,4
17,69,Bajo,Alto,Sí,7,95,Medio,Sí,1,Bajo,Alto,Privado,Positiva,2,No,Instituto,Moderada,Hombre,65,2,5
19,91,Bajo,Alto,Sí,7,91,Medio,Sí,1,Alto,Alto,Público,Neutral,3,No,Instituto,Cercana,Mujer,71,2,5
20,61,Alto,Medio,Sí,8,80,Medio,Sí,1,Bajo,Alto,Público,Positiva,3,No,Instituto,Cercana,Hombre,65,2,4
17,87,Medio,Medio,No,8,52,Bajo,Sí,1,Medio,Medio,Público,Positiva,5,No,Universidad,Cercana,Hombre,67,2,1
21,79,Medio,Alto,Sí,8,87,Medio,Sí,1,Bajo,Alto,Público,Neutral,2,No,Postgrado,Moderada,Hombre,69,2,4
15,74,Bajo,Alto,No,10,99,Bajo,No,0,Bajo,Medio,Privado,Neutral,3,No,Universidad,Moderada,Hombre,63,1,5
13,94,Bajo,Alto,Sí,6,65,Alto,Sí,2,Medio,Medio,Público,Neutral,2,No,Postgrado,Moderada,Hombre,68,2,2
24,94,Alto,Bajo,Sí,8,80,Alto,No,1,Bajo,Medio,Público,Neutral,4,No,Instituto,Cercana,Mujer,70,2,4
24,61,Medio,Medio,Sí,8,88,Bajo,Sí,1,Bajo,Medio,Privado,Positiva,4,No,Instituto,Moderada,Mujer,64,1,4
15,84,Medio,Medio,No,10,82,Medio,Sí,1,Alto,Bajo,Privado,Negativa,2,Sí,Instituto,Cercana,Hombre,64,1,4
25,75,Bajo,Alto,Sí,8,96,Alto,Sí,1,Bajo,Medio,Privado,Neutral,0,No,Universidad,Cercana,Hombre,68,2,5
16,77,Medio,Alto,Sí,8,74,Medio,Sí,0,Alto,Bajo,Privado,Neutral,2,No,Universidad,Moderada,Mujer,65,2,3
22,93,Alto,Medio,No,8,77,Medio,Sí,0,Alto,Medio,Público,Neutral,1,No,Instituto,Cercana,Mujer,70,2,3
25,72,Medio,Medio,Sí,8,52,Bajo,Sí,0,Medio,Medio,Privado,Positiva,2,No,Postgrado,Cercana,Hombre,66,2,1
20,98,Alto,Bajo,Sí,9,95,Bajo,Sí,1,Bajo,Medio,Público,Positiva,2,No,Instituto,Moderada,Mujer,70,2,5
23,67,Medio,Medio,Sí,6,63,Alto,Sí,3,Bajo,Alto,Privado,Neutral,3,No,Instituto,Cercana,Hombre,66,2,2
17,87,Medio,Medio,No,6,99,Medio,Sí,2,Bajo,Medio,Privado,Neutral,2,No,Postgrado,Cercana,Hombre,69,2,5
19,87,Alto,Alto,No,10,60,Alto,Sí,2,Medio,Bajo,Privado,Positiva,3,No,Instituto,Moderada,Hombre,69,2,1
19,70,Alto,Alto,No,4,63,Medio,Sí,1,Bajo,Medio,Privado,Neutral,3,No,Universidad,Lejana,Mujer,64,1,2
16,73,Medio,Medio,Sí,7,74,Bajo,Sí,1,Bajo,Alto,Público,Positiva,3,No,Instituto,Moderada,Hombre,64,1,3
19,93,Bajo,Medio,Sí,7,83,Medio,Sí,1,Medio,Medio,Público,Positiva,3,No,Instituto,Cercana,Mujer,69,2,4
11,90,Medio,Medio,Sí,7,72,Alto,Sí,3,Medio,Medio,Público,Negativa,3,No,Instituto,Cercana,Mujer,67,2,3
17,73,Bajo,Medio,Sí,9,68,Bajo,Sí,2,Medio,Medio,Público,Positiva,3,Sí,Universidad,Cercana,Mujer,63,1,2
18,81,Bajo,Alto,Sí,8,77,Bajo,Sí,1,Medio,Alto,Público,Positiva,3,No,Universidad,Moderada,Hombre,67,2,3
18,62,Medio,Alto,No,6,98,Bajo,Sí,3,Medio,Medio,Privado,Neutral,1,No,Universidad,Cercana,Hombre,65,2,5
19,68,Medio,Medio,Sí,6,98,Bajo,Sí,2,Bajo,Medio,Público,Positiva,1,No,Instituto,Moderada,Mujer,64,1,5
20,79,Alto,Medio,No,7,66,Bajo,Sí,3,Alto,Medio,Público,Negativa,3,No,Universidad,Cercana,Mujer,68,2,2
23,63,Bajo,Medio,Sí,9,84,Alto,Sí,0,Alto,Medio,Público,Neutral,3,No,Instituto,Cercana,Mujer,64,1,4
25,94,Alto,Medio,No,7,86,Bajo,No,2,Bajo,Medio,Privado,Negativa,4,No,Universidad,Moderada,Hombre,70,2,4
16,89,Alto,Medio,Sí,7,83,Alto,Sí,0,Bajo,Alto,Público,Positiva,4,No,Postgrado,Moderada,Hombre,70,2,4
13,98,Alto,Bajo,Sí,6,56,Medio,Sí,1,Alto,Bajo,Público,Negativa,3,No,Universidad,Moderada,Mujer,67,2,1
14,88,Alto,Alto,Sí,8,77,Medio,Sí,2,Medio,Medio,Público,Positiva,3,No,Universidad,Lejana,Hombre,69,2,3
17,98,Alto,Medio,No,7,88,Medio,Sí,2,Bajo,Alto,Privado,Negativa,4,No,Instituto,Lejana,Hombre,70,2,4
18,82,Alto,Alto,No,6,60,Medio,Sí,5,Medio,Alto,Público,Negativa,3,No,Universidad,Cercana,Hombre,69,2,1
15,84,Medio,Bajo,Sí,9,67,Medio,Sí,1,Medio,Alto,Privado,Negativa,3,No,Universidad,Moderada,Hombre,65,2,2
12,99,Medio,Alto,Sí,10,60,Medio,Sí,0,Bajo,Bajo,Público,Negativa,1,No,Instituto,Moderada,Hombre,66,2,1
17,86,Alto,Alto,Sí,7,94,Medio,Sí,2,Medio,Medio,Público,Neutral,3,No,Instituto,Moderada,Hombre,70,2,5
21,61,Medio,Bajo,Sí,7,93,Bajo,Sí,1,Bajo,Alto,Privado,Negativa,5,No,Instituto,Cercana,Hombre,63,1,5
24,89,Bajo,Medio,No,5,58,Medio,Sí,3,Alto,Medio,Público,Positiva,3,No,Instituto,Cercana,Mujer,69,2,1
17,96,Alto,Alto,Sí,8,88,Medio,Sí,4,Bajo,Bajo,Privado,Positiva,4,No,Postgrado,Cercana,Hombre,74,3,4
18,92,Medio,Medio,Sí,8,68,Bajo,Sí,2,Alto,Alto,Privado,Positiva,3,No,Instituto,Cercana,Hombre,70,2,2
14,83,Alto,Medio,No,7,84,Medio,Sí,1,Bajo,Medio,Público,Neutral,3,No,Instituto,Cercana,Mujer,66,2,4
20,87,Bajo,Alto,Sí,6,75,Medio,Sí,0,Bajo,Medio,Público,Positiva,3,Sí,Postgrado,Cercana,Hombre,68,2,3
15,100,Medio,Bajo,No,10,74,Medio,Sí,2,Medio,Medio,Público,Negativa,5,No,Instituto,Lejana,Hombre,67,2,3
23,64,Medio,Medio,Sí,8,94,Bajo,Sí,2,Medio,Medio,Privado,Positiva,5,No,Instituto,Moderada,Mujer,66,2,5
9,87,Alto,Medio,No,6,82,Medio,Sí,0,Bajo,Medio,Público,Negativa,3,No,Universidad,Cercana,Mujer,65,2,4
18,71,Bajo,Medio,Sí,8,62,Medio,Sí,3,Alto,Alto,Público,Positiva,2,No,Universidad,Cercana,Hombre,66,2,2
22,86,Alto,Medio,Sí,7,56,Medio,Sí,1,Alto,Medio,Privado,Positiva,4,No,Instituto,Moderada,Hombre,69,2,1
21,84,Bajo,Medio,No,7,97,Medio,Sí,2,Bajo,Bajo,Público,Neutral,4,No,Instituto,Moderada,Mujer,67,2,5
36,66,Bajo,Alto,Sí,8,58,Alto,Sí,1,Medio,Medio,Público,Positiva,3,No,Universidad,Lejana,Hombre,69,2,1
22,68,Medio,Medio,No,4,87,Alto,Sí,2,Medio,Medio,Público,Neutral,3,No,Postgrado,Lejana,Mujer,66,2,4
14,85,Medio,Medio,No,4,75,Alto,Sí,2,Alto,Medio,Público,Negativa,1,Sí,Instituto,Lejana,Mujer,64,1,3
19,65,Medio,Medio,No,9,57,Bajo,Sí,1,Medio,Medio,Público,Positiva,2,Sí,Instituto,Cercana,Mujer,61,1,1
9,71,Bajo,Alto,Sí,7,89,Medio,Sí,0,Bajo,Medio,Público,Negativa,2,No,Instituto,Cercana,Hombre,61,1,4
20,93,Medio,Medio,Sí,6,95,Bajo,Sí,1,Medio,Alto,Público,Negativa,4,No,Universidad,Moderada,Hombre,70,2,5
15,73,Medio,Alto,No,5,56,Medio,Sí,1,Medio,Medio,Público,Positiva,2,No,Postgrado,Cercana,Mujer,65,2,1
25,80,Alto,Bajo,No,7,53,Medio,Sí,1,Medio,Medio,Privado,Neutral,3,No,Universidad,Moderada,Hombre,67,2,1
17,98,Bajo,Medio,No,7,92,Medio,Sí,0,Alto,Medio,Privado,Positiva,0,No,Universidad,Cercana,Hombre,69,2,5
19,69,Medio,Bajo,Sí,9,75,Medio,Sí,2,Medio,Bajo,Público,Negativa,5,No,Instituto,Moderada,Mujer,63,1,3
16,76,Medio,Medio,No,8,84,Alto,Sí,1,Alto,Alto,Público,Neutral,4,No,Instituto,Cercana,Hombre,66,2,4
30,84,Alto,Medio,Sí,7,72,Medio,Sí,3,Medio,Medio,Público,Positiva,2,No,Instituto,Cercana,Hombre,73,2,3
18,90,Alto,Alto,No,8,71,Alto,No,0,Bajo,Medio,Público,Neutral,3,No,Instituto,Cercana,Mujer,68,2,3
31,96,Alto,Alto,Sí,9,65,Alto,Sí,0,Bajo,Medio,Privado,Positiva,2,No,Instituto,Lejana,Hombre,74,3,2
25,97,Bajo,Medio,Sí,8,78,Medio,Sí,0,Medio,Medio,Público,Neutral,3,No,Instituto,Cercana,Hombre,70,2,3
23,91,Alto,Bajo,Sí,8,58,Medio,Sí,0,Medio,Medio,Público,Positiva,2,No,Instituto,Lejana,Hombre,68,2,1
22,69,Alto,Alto,No,7,86,Bajo,Sí,1,Alto,Medio,Público,Positiva,4,Sí,Instituto,Moderada,Mujer,67,2,4
22,61,Alto,Medio,No,6,77,Bajo,Sí,1,Medio,Medio,Público,Positiva,4,No,Postgrado,Moderada,Hombre,65,2,3
8,75,Medio,Medio,No,5,92,Medio,Sí,5,Alto,Alto,Público,Positiva,4,No,Instituto,Moderada,Hombre,66,2,5
18,66,Alto,Medio,Sí,5,96,Medio,Sí,0,Bajo,Medio,Público,Neutral,5,No,Instituto,Moderada,Mujer,64,1,5
25,88,Medio,Medio,Sí,8,95,Bajo,Sí,1,Alto,Alto,Público,Neutral,4,No,Instituto,Cercana,Mujer,72,2,5
20,86,Medio,Medio,Sí,8,80,Alto,Sí,2,Medio,Medio,Público,Neutral,2,No,Universidad,Cercana,Hombre,70,2,4
12,62,Medio,Medio,Sí,9,66,Medio,Sí,1,Bajo,Medio,Privado,Neutral,2,No,Universidad,Moderada,Mujer,60,1,2
20,93,Medio,Medio,Sí,8,68,Medio,Sí,1,Bajo,Bajo,Público,Neutral,3,No,Instituto,Moderada,Hombre,68,2,2
30,70,Medio,Alto,Sí,9,83,Medio,Sí,1,Alto,Medio,Privado,Neutral,2,No,Postgrado,Cercana,Mujer,71,2,4
27,77,Medio,Medio,Sí,7,86,Bajo,Sí,1,Alto,Medio,Público,Neutral,3,No,Instituto,Moderada,Hombre,68,2,4
20,87,Alto,Medio,Sí,8,58,Bajo,Sí,2,Bajo,Medio,Público,Negativa,2,Sí,Postgrado,Cercana,Hombre,67,2,1
26,77,Medio,Medio,Sí,5,100,Bajo,Sí,1,Bajo,Alto,Privado,Positiva,5,No,Instituto,Cercana,Mujer,70,2,5
18,78,Medio,Alto,No,7,55,Alto,Sí,0,Alto,Medio,Público,Negativa,3,No,Instituto,Cercana,Hombre,65,2,1
10,63,Medio,Medio,No,4,80,Medio,Sí,0,Bajo,Medio,Público,Positiva,3,No,Universidad,Cercana,Hombre,60,1,4
14,76,Alto,Bajo,No,7,77,Bajo,No,2,Alto,Medio,Público,Positiva,4,No,Universidad,Cercana,Hombre,65,2,3
29,91,Medio,Medio,No,9,80,Bajo,Sí,0,Bajo,Alto,Público,Negativa,4,No,Instituto,Cercana,Mujer,70,2,4
18,97,Bajo,Bajo,Sí,7,77,Medio,Sí,4,Bajo,Bajo,Privado,Neutral,4,No,Postgrado,Cercana,Hombre,69,2,3
19,77,Alto,Bajo,No,8,53,Medio,Sí,1,Bajo,Medio,Privado,Positiva,3,No,Instituto,Cercana,Hombre,64,1,1
18,77,Bajo,Medio,No,7,100,Medio,Sí,2,Alto,Alto,Privado,Positiva,3,Sí,Instituto,Cercana,Hombre,67,2,5
31,88,Bajo,Medio,Sí,6,99,Bajo,Sí,2,Alto,Bajo,Público,Negativa,3,No,Postgrado,Cercana,Hombre,73,2,5
30,98,Medio,Alto,No,7,76,Alto,Sí,1,Bajo,Medio,Público,Neutral,3,No,Universidad,Cercana,Hombre,74,3,3
33,71,Medio,Bajo,Sí,9,60,Medio,Sí,0,Medio,Medio,Público,Positiva,4,Sí,Instituto,Cercana,Hombre,67,2,1
19,78,Bajo,Alto,Sí,8,59,Medio,Sí,2,Alto,Medio,Público,Positiva,1,No,Instituto,Cercana,Hombre,66,2,1
22,92,Medio,Medio,No,6,53,Medio,Sí,4,Alto,Medio,Público,Neutral,4,Sí,Instituto,Cercana,Hombre,69,2,1
11,84,Alto,Medio,No,5,81,Bajo,Sí,1,Bajo,Medio,Privado,Negativa,3,No,Instituto,Moderada,Mujer,64,1,4
29,64,Medio,Alto,Sí,7,74,Medio,Sí,0,Alto,Medio,Público,Positiva,2,No,Postgrado,Cercana,Mujer,69,2,3
13,85,Bajo,Alto,Sí,6,71,Medio,Sí,1,Bajo,Medio,Público,Positiva,3,No,Instituto,Cercana,Mujer,66,2,3
21,67,Alto,Medio,Sí,7,76,Medio,Sí,1,Medio,Alto,Privado,Neutral,2,Sí,Instituto,Cercana,Hombre,65,2,3
13,80,Medio,Medio,Sí,5,94,Alto,Sí,1,Medio,Medio,Privado,Positiva,3,No,Instituto,Cercana,Mujer,67,2,5
16,81,Medio,Alto,No,9,54,Medio,Sí,3,Medio,Alto,Público,Negativa,3,No,Postgrado,Moderada,Hombre,67,2,1
15,95,Medio,Medio,No,7,77,Alto,Sí,0,Bajo,Medio,Privado,Neutral,3,No,Instituto,Cercana,Mujer,68,2,3
16,78,Medio,Bajo,No,7,85,Medio,Sí,4,Medio,Medio,Público,Neutral,2,Sí,Instituto,Cercana,Hombre,65,2,4
17,71,Medio,Bajo,Sí,6,99,Bajo,Sí,4,Medio,Medio,Público,Positiva,3,Sí,Postgrado,Cercana,Hombre,66,2,5
17,69,Alto,Medio,Sí,7,87,Bajo,Sí,2,Bajo,Medio,Público,Neutral,3,No,Universidad,Cercana,Hombre,65,2,4
25,95,Medio,Medio,Sí,7,77,Alto,No,0,Bajo,Alto,Público,Neutral,3,No,Postgrado,Cercana,Hombre,71,2,3
13,67,Medio,Alto,Sí,6,88,Medio,Sí,0,Bajo,Medio,Público,Neutral,3,No,Universidad,Moderada,Mujer,63,1,4
21,77,Alto,Bajo,Sí,7,100,Bajo,Sí,2,Alto,Alto,Público,Positiva,4,No,Universidad,Cercana,Mujer,70,2,5
27,67,Alto,Alto,Sí,9,94,Alto,Sí,0,Alto,Bajo,Público,Positiva,2,No,Universidad,Cercana,Mujer,70,2,5
17,91,Bajo,Medio,Sí,4,54,Alto,Sí,3,Bajo,Medio,Público,Neutral,4,No,Universidad,Moderada,Mujer,67,2,1
16,79,Alto,Medio,Sí,7,79,Alto,Sí,2,Alto,Alto,Público,Positiva,2,No,Instituto,Moderada,Hombre,68,2,3
19,74,Medio,Bajo,Sí,6,89,Medio,No,0,Alto,Medio,Público,Neutral,2,No,Instituto,Moderada,Hombre,63,1,4
27,74,Medio,Alto,Sí,9,84,Bajo,Sí,3,Alto,Medio,Privado,Negativa,3,No,Universidad,Cercana,Mujer,70,2,4
21,94,Medio,Medio,No,7,71,Bajo,No,1,Bajo,Alto,Privado,Neutral,2,No,Postgrado,Cercana,Hombre,69,2,3
17,82,Medio,Medio,Sí,5,66,Medio,Sí,1,Medio,Bajo,Público,Positiva,3,No,Instituto,Cercana,Mujer,66,2,2
23,89,Bajo,Alto,No,7,81,Medio,Sí,2,Bajo,Alto,Público,Neutral,2,No,Postgrado,Moderada,Hombre,70,2,4
13,96,Medio,Alto,No,8,71,Bajo,Sí,1,Medio,Bajo,Público,Positiva,3,No,Instituto,Cercana,Hombre,68,2,3
24,96,Medio,Medio,No,10,70,Medio,Sí,0,Alto,Medio,Público,Negativa,4,No,Instituto,Cercana,Mujer,70,2,2
22,73,Bajo,Alto,Sí,4,92,Medio,Sí,0,Bajo,Medio,Público,Positiva,4,No,Postgrado,Moderada,Hombre,67,2,5
18,98,Medio,Alto,Sí,5,66,Medio,Sí,0,Medio,Medio,Privado,Negativa,0,No,Postgrado,Cercana,Hombre,69,2,2
15,61,Alto,Bajo,Sí,9,82,Medio,Sí,2,Medio,Alto,Público,Positiva,2,No,Postgrado,Cercana,Hombre,64,1,4
15,75,Alto,Medio,No,5,94,Bajo,No,1,Bajo,Medio,Público,Negativa,3,Sí,Instituto,Moderada,Mujer,62,1,5
23,96,Medio,Medio,No,7,81,Medio,Sí,1,Bajo,Medio,Privado,Positiva,2,No,Postgrado,Moderada,Hombre,71,2,4
27,71,Alto,Medio,Sí,6,75,Medio,Sí,2,Medio,Alto,Privado,Neutral,4,No,Instituto,Cercana,Hombre,69,2,3
16,71,Medio,Alto,Sí,6,52,Bajo,Sí,0,Alto,Alto,Público,Neutral,1,No,Instituto,Lejana,Hombre,62,1,1
23,72,Bajo,Medio,Sí,7,84,Alto,Sí,0,Medio,Medio,Público,Positiva,4,No,Instituto,Cercana,Hombre,66,2,4
7,84,Medio,Alto,Sí,7,100,Bajo,Sí,3,Bajo,Medio,Privado,Negativa,4,Sí,Instituto,Moderada,Hombre,64,1,5
16,78,Bajo,Alto,No,9,90,Medio,Sí,3,Bajo,Medio,Público,Negativa,3,No,Postgrado,Moderada,Hombre,66,2,5
20,89,Alto,Medio,Sí,9,82,Medio,Sí,2,Alto,Alto,Público,Neutral,3,No,Universidad,Cercana,Mujer,72,2,4
15,96,Alto,Alto,Sí,8,73,Medio,Sí,3,Medio,Medio,Privado,Negativa,3,No,Universidad,Cercana,Mujer,71,2,3
